# Input,ChemicalName,ChemicalID,CasRN,GeneSymbol,GeneID,Organism,OrganismID,Interaction,InteractionActions,PubMedIDs
myc,Dihydrotestosterone,D013196,521-18-6,MYC,4609,Homo sapiens,9606.0,(+)-JQ1 compound promotes the reaction [Dihydrotestosterone results in decreased expression of MYC protein],decreases^expression|increases^reaction,24759320
myc,Dimaprit,D017259,65119-89-3,MYC,4609,Homo sapiens,9606.0,Dimaprit results in decreased expression of MYC protein,decreases^expression,9187264
myc,dimethoxycurcumin,C521105,,MYC,4609,Homo sapiens,9606.0,dimethoxycurcumin results in increased expression of MYC mRNA,increases^expression,33582110
myc,Dimethyl Sulfoxide,D004121,67-68-5,MYC,4609,Homo sapiens,9606.0,Dimethyl Sulfoxide results in decreased expression of MYC mRNA,decreases^expression,7798212
myc,Dinitrochlorobenzene,D004137,,MYC,4609,Homo sapiens,9606.0,Dinitrochlorobenzene results in decreased expression of MYC mRNA,decreases^expression,17374397
myc,Dinoprostone,D015232,363-24-6,MYC,4609,Homo sapiens,9606.0,Dinoprostone results in increased expression of MYC,increases^expression,1315190
myc,Dinoprostone,D015232,363-24-6,MYC,4609,Homo sapiens,9606.0,Dinoprostone results in increased expression of MYC protein,increases^expression,8667251
myc,Diosgenin,D004144,512-04-9,MYC,4609,Homo sapiens,9606.0,Diosgenin inhibits the reaction [TNF protein results in increased expression of MYC protein],decreases^reaction|increases^expression,16331273
myc,diphenyleneiodonium,C007517,244-54-2,MYC,4609,Homo sapiens,9606.0,diphenyleneiodonium inhibits the reaction [Resveratrol affects the expression of MYC protein],affects^expression|decreases^reaction,31151226
myc,dorsomorphin,C516138,,MYC,4609,Homo sapiens,9606.0,"[NOG protein co-treated with trichostatin A co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of MYC mRNA",affects^cotreatment|decreases^expression,27188386
myc,dorsomorphin,C516138,,MYC,4609,Homo sapiens,9606.0,"[NOG protein co-treated with Valproic Acid co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of MYC mRNA",affects^cotreatment|decreases^expression,27188386
myc,dorsomorphin,C516138,,MYC,4609,Homo sapiens,9606.0,"[NOG protein co-treated with Vorinostat co-treated with dorsomorphin co-treated with 4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide] results in decreased expression of MYC mRNA",affects^cotreatment|decreases^expression,27188386
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,[BIN1 protein binds to and results in decreased activity of MYC protein] which results in increased susceptibility to Doxorubicin,affects^binding|decreases^activity|increases^response to substance,21447800
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,[Curcumin co-treated with Doxorubicin] affects the expression of MYC mRNA,affects^cotreatment|affects^expression,15911101
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,[Doxorubicin co-treated with tanshinone] results in decreased expression of MYC protein,affects^cotreatment|decreases^expression,32886829
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,Doxorubicin results in decreased expression of MYC mRNA,decreases^expression,11585056|16001973|29803840
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,MYC protein affects the susceptibility to Doxorubicin,affects^response to substance,18802399
myc,Doxorubicin,D004317,23214-92-8,MYC,4609,Homo sapiens,9606.0,MYC protein results in increased susceptibility to Doxorubicin,increases^response to substance,21324178
myc,Dronabinol,D013759,,MYC,4609,Homo sapiens,9606.0,Dronabinol results in increased expression of MYC mRNA,increases^expression,18454173|32103029
myc,"Drugs, Chinese Herbal",D004365,,MYC,4609,Homo sapiens,9606.0,"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Drugs, Chinese Herbal results in decreased expression of MYC protein]",decreases^expression|decreases^reaction,28548306
myc,"Drugs, Chinese Herbal",D004365,,MYC,4609,Homo sapiens,9606.0,"Drugs, Chinese Herbal results in decreased expression of MYC mRNA",decreases^expression,19295228
myc,"Drugs, Chinese Herbal",D004365,,MYC,4609,Homo sapiens,9606.0,"Drugs, Chinese Herbal results in decreased expression of MYC protein",decreases^expression,28548306
myc,(E)-2-((2-(benzo(d)thiazol-2-yl)hydrazono)methyl)-4-nitrophenol,C000628644,,MYC,4609,Homo sapiens,9606.0,(E)-2-((2-(benzo(d)thiazol-2-yl)hydrazono)methyl)-4-nitrophenol results in decreased expression of MYC mRNA,decreases^expression,30107152
myc,EGPI-1 compound,C000721090,,MYC,4609,Homo sapiens,9606.0,EGPI-1 compound results in decreased expression of MYC protein,decreases^expression,34902296
myc,Endosulfan,D004726,115-29-7,MYC,4609,Homo sapiens,9606.0,[Endosulfan co-treated with Tetrachlorodibenzodioxin] results in increased expression of MYC mRNA,affects^cotreatment|increases^expression,26159488
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide affects the expression of MYC mRNA,affects^expression,30940724
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,[enzalutamide co-treated with NVP-BHG712] results in decreased expression of MYC protein,affects^cotreatment|decreases^expression,32184358
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide inhibits the reaction [Dihydrotestosterone promotes the reaction [AR protein binds to MYC enhancer]],affects^binding|decreases^reaction|increases^reaction,24759320
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide inhibits the reaction [Dihydrotestosterone results in decreased expression of MYC mRNA],decreases^expression|decreases^reaction,24759320
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide inhibits the reaction [Dihydrotestosterone results in decreased expression of MYC protein],decreases^expression|decreases^reaction,24759320
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide promotes the reaction [Niclosamide results in decreased expression of MYC protein],decreases^expression|increases^reaction,25970160
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide promotes the reaction [NVP-BHG712 results in decreased expression of MYC protein],decreases^expression|increases^reaction,32184358
myc,enzalutamide,C540278,,MYC,4609,Homo sapiens,9606.0,enzalutamide results in decreased expression of MYC protein,decreases^expression,32184358
myc,Epichlorohydrin,D004811,106-89-8,MYC,4609,Homo sapiens,9606.0,Epichlorohydrin results in increased expression of MYC mRNA,increases^expression,24211530
myc,epigallocatechin gallate,C045651,989-51-5,MYC,4609,Homo sapiens,9606.0,epigallocatechin gallate results in decreased expression of MYC protein,decreases^expression,12663506
myc,EPZ004777,C581325,,MYC,4609,Homo sapiens,9606.0,EPZ004777 results in decreased expression of MYC mRNA,decreases^expression,32814769
myc,EPZ004777,C581325,,MYC,4609,Homo sapiens,9606.0,EPZ004777 results in decreased expression of MYC protein,decreases^expression,32814769
myc,Erlotinib Hydrochloride,D000069347,,MYC,4609,Homo sapiens,9606.0,Erlotinib Hydrochloride affects the expression of MYC protein,affects^expression,34463000
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,4-fluorobenzoyl-TN-14003 inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,19584281
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,4-hydroxy-N-desmethyltamoxifen inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,19244106
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,afimoxifene inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,27514991
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,benzamide analog inhibits the reaction [Estradiol promotes the reaction [ESR1 protein binds to MYC promoter]],affects^binding|decreases^reaction|increases^reaction,17157789
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,BRCA1 protein affects the reaction [Estradiol results in increased expression of MYC mRNA],affects^reaction|increases^expression,18997820
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,ESR1 protein affects the reaction [[NRG1 protein co-treated with Estradiol] results in increased expression of MYC protein],affects^cotreatment|affects^reaction|increases^expression,26502914
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol affects the expression of MYC mRNA,affects^expression,21826169
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol affects the localization of MYC protein,affects^localization,16327978
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,[Estradiol binds to ESR2 protein] which results in decreased expression of MYC mRNA,affects^binding|decreases^expression,20404318
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,[Estradiol co-treated with EGF protein] results in increased expression of MYC mRNA,affects^cotreatment|increases^expression,24758408
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol promotes the reaction [ESR1 protein binds to MYC promoter],affects^binding|increases^reaction,17157789|19698761
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol promotes the reaction [MYC protein binds to DEK promoter],affects^binding|increases^reaction,23071688
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol results in increased expression of MYC mRNA,increases^expression,11896290|15072547|15528270|15833885|16051634|16093440|16155795|16474171|16839579|17266178|18556351|18997820|19244106|19584281|19654927|19838210|20049119|20106945|20945400|23019147|23094148|24758408|27514991|28965971|31614463|31646340
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol results in increased expression of MYC protein,increases^expression,16327978|19647730|20204298|27514991
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Estradiol results in increased expression of MYC protein alternative form,increases^expression,15319301
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Fulvestrant inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,19654927|27514991|31646340
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Fulvestrant inhibits the reaction [[NRG1 protein co-treated with Estradiol] results in increased expression of MYC protein],affects^cotreatment|decreases^reaction|increases^expression,26502914
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,IGF1R mutant form promotes the reaction [Estradiol results in increased expression of MYC mRNA],increases^expression|increases^reaction,23094148
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,JUN mutant form inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,20219890
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,JUN mutant form inhibits the reaction [Estradiol results in increased expression of MYC protein],decreases^reaction|increases^expression,20219890
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,methoxyacetic acid inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,20049119
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,methylselenic acid inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,15833885|16093440|16155795
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,MYC protein promotes the reaction [Estradiol results in increased expression of GLS protein],increases^expression|increases^reaction,27514991
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,[NRG1 protein co-treated with Estradiol] results in increased expression of MYC protein,affects^cotreatment|increases^expression,26502914
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Raloxifene Hydrochloride inhibits the reaction [[NRG1 protein co-treated with Estradiol] results in increased expression of MYC protein],affects^cotreatment|decreases^reaction|increases^expression,26502914
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,SU 6656 inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,15528270
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Tamoxifen inhibits the reaction [Estradiol results in increased expression of MYC mRNA],decreases^reaction|increases^expression,16051634|24758408
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,Tamoxifen inhibits the reaction [[NRG1 protein co-treated with Estradiol] results in increased expression of MYC protein],affects^cotreatment|decreases^reaction|increases^expression,26502914
myc,Estradiol,D004958,50-28-2,MYC,4609,Homo sapiens,9606.0,[Tetrachlorodibenzodioxin co-treated with Estradiol] results in increased expression of MYC protein,affects^cotreatment|increases^expression,16327978
myc,Estrogens,D004967,,MYC,4609,Homo sapiens,9606.0,afimoxifene inhibits the reaction [Estrogens results in increased expression of MYC mRNA],decreases^reaction|increases^expression,21233418
myc,Estrogens,D004967,,MYC,4609,Homo sapiens,9606.0,Estrogens deficiency results in decreased expression of MYC protein,decreases^expression,17186241
myc,Estrogens,D004967,,MYC,4609,Homo sapiens,9606.0,Estrogens results in increased expression of MYC mRNA,increases^expression,21233418
myc,Ethinyl Estradiol,D004997,57-63-6,MYC,4609,Homo sapiens,9606.0,Ethinyl Estradiol affects the expression of MYC mRNA,affects^expression,20170705|26865667
myc,Ethinyl Estradiol,D004997,57-63-6,MYC,4609,Homo sapiens,9606.0,Ethinyl Estradiol results in increased expression of MYC mRNA,increases^expression,18936297
myc,Ethyl Methanesulfonate,D005020,62-50-0,MYC,4609,Homo sapiens,9606.0,Ethyl Methanesulfonate results in decreased expression of MYC mRNA,decreases^expression,23649840
myc,Etoposide,D005047,33419-42-0,MYC,4609,Homo sapiens,9606.0,Etoposide results in decreased expression of MYC,decreases^expression,9454737
myc,Etoposide,D005047,33419-42-0,MYC,4609,Homo sapiens,9606.0,Etoposide results in decreased expression of MYC mRNA,decreases^expression,21527772
myc,Etoposide,D005047,33419-42-0,MYC,4609,Homo sapiens,9606.0,MYC protein promotes the reaction [Etoposide results in increased cleavage of CASP9 protein],increases^cleavage|increases^reaction,21324178
myc,Etoposide,D005047,33419-42-0,MYC,4609,Homo sapiens,9606.0,MYC protein results in increased susceptibility to Etoposide,increases^response to substance,21324178
myc,Everolimus,D000068338,,MYC,4609,Homo sapiens,9606.0,Everolimus results in increased expression of MYC protein,increases^expression,25537515
myc,Everolimus,D000068338,,MYC,4609,Homo sapiens,9606.0,MYC protein results in decreased susceptibility to Everolimus,decreases^response to substance,25537515
myc,Everolimus,D000068338,,MYC,4609,Homo sapiens,9606.0,[MYC protein results in decreased susceptibility to Everolimus] promotes the reaction [BRD4 protein binds to MYC gene],affects^binding|decreases^response to substance|increases^reaction,25537515
